condition,action_chunk_length,average_executed_actions_per_policy_call,controlled_environment_steps,environment_steps,episode_index,episode_rng_seed,evaluation_fingerprint,first_observation_sha256,inference_fingerprint,initial_state_sha256,mode,native_prediction_horizon,policy_call_control_steps,policy_calls,policy_calls_per_controlled_step,prediction_horizon,replan_steps,seed,settling_steps,success,task_description,task_id,task_suite,video_path,wall_clock_seconds
untrained,50,20.0,520,530,7,2083988149,ae936dbbdf13b7298d44c5213be98a6b53f598422df26710ee41a553f6d0bf6a,a343cd78b2df9832ce4cdd1791f08cb24a894f3de636b131b212768a24418c39,0e7289f2373c739f19487ea5930a68c3feffb142e2dfdf0ab20be8718f459495,6afa37695b45cbe2b20eaaaafe56e09163ea07a48766de9231064a72b7fee968,smoke,10,"[0, 20, 40, 60, 80, 100, 120, 140, 160, 180, 200, 220, 240, 260, 280, 300, 320, 340, 360, 380, 400, 420, 440, 460, 480, 500]",26,0.05,50,20,7,10,False,put both moka pots on the stove,8,libero_10,videos/smoke/libero_10/seed_7/H_20/task_08_episode_007_failure.mp4,11.015943067148328
untrained,50,20.0,520,530,8,3426132873,ae936dbbdf13b7298d44c5213be98a6b53f598422df26710ee41a553f6d0bf6a,56a9eb1bb9eb5b11b1c53e861a784ba1a038e4e741cbae9b558f253f88a71ade,0e7289f2373c739f19487ea5930a68c3feffb142e2dfdf0ab20be8718f459495,b6efbce2ed5f050b48e733cf43d240b1f414f6ffb99de00d28c4884a656403ce,smoke,10,"[0, 20, 40, 60, 80, 100, 120, 140, 160, 180, 200, 220, 240, 260, 280, 300, 320, 340, 360, 380, 400, 420, 440, 460, 480, 500]",26,0.05,50,20,7,10,False,put both moka pots on the stove,8,libero_10,videos/smoke/libero_10/seed_7/H_20/task_08_episode_008_failure.mp4,10.486535049974918
untrained,50,20.0,520,530,9,2972691706,ae936dbbdf13b7298d44c5213be98a6b53f598422df26710ee41a553f6d0bf6a,9d734ab6a6150c93e6cc31f0069e26c4282ea05b7774b93c7063f939124104f2,0e7289f2373c739f19487ea5930a68c3feffb142e2dfdf0ab20be8718f459495,cdb803f63c6cb94255ac3a99dfdfaf193f6937659e4d0ed6eef075843801d200,smoke,10,"[0, 20, 40, 60, 80, 100, 120, 140, 160, 180, 200, 220, 240, 260, 280, 300, 320, 340, 360, 380, 400, 420, 440, 460, 480, 500]",26,0.05,50,20,7,10,False,put both moka pots on the stove,8,libero_10,videos/smoke/libero_10/seed_7/H_20/task_08_episode_009_failure.mp4,10.441737659275532
untrained,50,20.0,520,530,0,697901429,ae936dbbdf13b7298d44c5213be98a6b53f598422df26710ee41a553f6d0bf6a,4e5e956545d3dbdd7641c4cfa0a96ea21a33862e616cb4d2268507b5898d4d3d,0e7289f2373c739f19487ea5930a68c3feffb142e2dfdf0ab20be8718f459495,d89193a29a6ade49611f48b8f3fb1fd00fde03cf9a7da3511a14fe1ba382642f,smoke,10,"[0, 20, 40, 60, 80, 100, 120, 140, 160, 180, 200, 220, 240, 260, 280, 300, 320, 340, 360, 380, 400, 420, 440, 460, 480, 500]",26,0.05,50,20,7,10,False,put the yellow and white mug in the microwave and close it,9,libero_10,videos/smoke/libero_10/seed_7/H_20/task_09_episode_000_failure.mp4,11.19217626657337
untrained,50,20.0,520,530,1,1940305019,ae936dbbdf13b7298d44c5213be98a6b53f598422df26710ee41a553f6d0bf6a,6c59eca60be6b04881568f54e5937ca16a4e80bda772c495dda46b132d2a9ee0,0e7289f2373c739f19487ea5930a68c3feffb142e2dfdf0ab20be8718f459495,67a86e22340c243c2ba16f7b57fe86ad4e479b44691005c02e6bc365965c2157,smoke,10,"[0, 20, 40, 60, 80, 100, 120, 140, 160, 180, 200, 220, 240, 260, 280, 300, 320, 340, 360, 380, 400, 420, 440, 460, 480, 500]",26,0.05,50,20,7,10,False,put the yellow and white mug in the microwave and close it,9,libero_10,videos/smoke/libero_10/seed_7/H_20/task_09_episode_001_failure.mp4,10.919478755444288
untrained,50,20.0,520,530,2,2634519039,ae936dbbdf13b7298d44c5213be98a6b53f598422df26710ee41a553f6d0bf6a,c0c806e8ef5a0fc49a3faba57ccc28c6d041f66107d1f68ea4f5d8a574531990,0e7289f2373c739f19487ea5930a68c3feffb142e2dfdf0ab20be8718f459495,d8d6b272b57a350fe8cf23d0c611bb66338e16ce48404cba48619d043ed490fe,smoke,10,"[0, 20, 40, 60, 80, 100, 120, 140, 160, 180, 200, 220, 240, 260, 280, 300, 320, 340, 360, 380, 400, 420, 440, 460, 480, 500]",26,0.05,50,20,7,10,False,put the yellow and white mug in the microwave and close it,9,libero_10,videos/smoke/libero_10/seed_7/H_20/task_09_episode_002_failure.mp4,10.522290291264653
untrained,50,19.27777777777778,347,357,3,1318637500,ae936dbbdf13b7298d44c5213be98a6b53f598422df26710ee41a553f6d0bf6a,9436ac6bbb11c878b1b2d01cbdb99e2bf2703c965f6f23c2d2ba7e0242b9a5f4,0e7289f2373c739f19487ea5930a68c3feffb142e2dfdf0ab20be8718f459495,973dde09cf9c2b707284656208bff2e46a92f35167636f54e38ecf1579f5ead8,smoke,10,"[0, 20, 40, 60, 80, 100, 120, 140, 160, 180, 200, 220, 240, 260, 280, 300, 320, 340]",18,0.05187319884726225,50,20,7,10,True,put the yellow and white mug in the microwave and close it,9,libero_10,videos/smoke/libero_10/seed_7/H_20/task_09_episode_003_success.mp4,7.239650195464492
untrained,50,20.0,520,530,4,780400337,ae936dbbdf13b7298d44c5213be98a6b53f598422df26710ee41a553f6d0bf6a,ada9b11fa26389780607b1f140f2e3347ff5e85377276e8f385e36cf29ef4848,0e7289f2373c739f19487ea5930a68c3feffb142e2dfdf0ab20be8718f459495,02cf64d407aa74f83fb60980f2df2d2d19f2d977da949642f4a4e7b3f3140b9f,smoke,10,"[0, 20, 40, 60, 80, 100, 120, 140, 160, 180, 200, 220, 240, 260, 280, 300, 320, 340, 360, 380, 400, 420, 440, 460, 480, 500]",26,0.05,50,20,7,10,False,put the yellow and white mug in the microwave and close it,9,libero_10,videos/smoke/libero_10/seed_7/H_20/task_09_episode_004_failure.mp4,10.33124678581953
untrained,50,20.0,520,530,5,3150904909,ae936dbbdf13b7298d44c5213be98a6b53f598422df26710ee41a553f6d0bf6a,bc9c1ddce40843e929aad84546c671f645c9c95ddca3af5983c36e075faf73c0,0e7289f2373c739f19487ea5930a68c3feffb142e2dfdf0ab20be8718f459495,0d72b690c17abc109efbecd8b6d3e5ec4206898b600242288a5974591c93a08a,smoke,10,"[0, 20, 40, 60, 80, 100, 120, 140, 160, 180, 200, 220, 240, 260, 280, 300, 320, 340, 360, 380, 400, 420, 440, 460, 480, 500]",26,0.05,50,20,7,10,False,put the yellow and white mug in the microwave and close it,9,libero_10,videos/smoke/libero_10/seed_7/H_20/task_09_episode_005_failure.mp4,10.602931544184685
untrained,50,19.58823529411765,333,343,6,2993259603,ae936dbbdf13b7298d44c5213be98a6b53f598422df26710ee41a553f6d0bf6a,8bad2f8113a57952d4ee1edff6846150d0cebde71b1198f6ad32bb2d31858672,0e7289f2373c739f19487ea5930a68c3feffb142e2dfdf0ab20be8718f459495,27425e501d50ae6c307591d50caf7eef6f52905cd226717c6bc1307056dc3528,smoke,10,"[0, 20, 40, 60, 80, 100, 120, 140, 160, 180, 200, 220, 240, 260, 280, 300, 320]",17,0.05105105105105105,50,20,7,10,True,put the yellow and white mug in the microwave and close it,9,libero_10,videos/smoke/libero_10/seed_7/H_20/task_09_episode_006_success.mp4,6.769222007133067
untrained,50,19.46153846153846,506,516,7,506681314,ae936dbbdf13b7298d44c5213be98a6b53f598422df26710ee41a553f6d0bf6a,05f4c58fa6d884354a6e20f8d8abd7a9c46ecc494caa4ee4827b3ad0c10564d5,0e7289f2373c739f19487ea5930a68c3feffb142e2dfdf0ab20be8718f459495,94f6f326d0bf929008595e5e925bc93388ba15db4a4f4b462f3032ae7ebb0754,smoke,10,"[0, 20, 40, 60, 80, 100, 120, 140, 160, 180, 200, 220, 240, 260, 280, 300, 320, 340, 360, 380, 400, 420, 440, 460, 480, 500]",26,0.05138339920948617,50,20,7,10,True,put the yellow and white mug in the microwave and close it,9,libero_10,videos/smoke/libero_10/seed_7/H_20/task_09_episode_007_success.mp4,9.629022135399282
untrained,50,20.0,520,530,8,1697715224,ae936dbbdf13b7298d44c5213be98a6b53f598422df26710ee41a553f6d0bf6a,28dd5cd1b16842f81147c2504660b97e8370e9e31fc25a0fbfd6be1c788e029b,0e7289f2373c739f19487ea5930a68c3feffb142e2dfdf0ab20be8718f459495,10b4bd8c43a9e994e3c3c0455fd20630d72900eb4f0af71959242b9e59b25685,smoke,10,"[0, 20, 40, 60, 80, 100, 120, 140, 160, 180, 200, 220, 240, 260, 280, 300, 320, 340, 360, 380, 400, 420, 440, 460, 480, 500]",26,0.05,50,20,7,10,False,put the yellow and white mug in the microwave and close it,9,libero_10,videos/smoke/libero_10/seed_7/H_20/task_09_episode_008_failure.mp4,9.316464679315686
untrained,50,20.0,520,530,9,1684513397,ae936dbbdf13b7298d44c5213be98a6b53f598422df26710ee41a553f6d0bf6a,cc5c423f9dc2e70af3485cc44896070b04b9ff434ef64a3e8f61597bf68da6a2,0e7289f2373c739f19487ea5930a68c3feffb142e2dfdf0ab20be8718f459495,ca284945eb9bb3d9331b523669dcd95641dc8f4c58bf6c180d029b139e79a5c8,smoke,10,"[0, 20, 40, 60, 80, 100, 120, 140, 160, 180, 200, 220, 240, 260, 280, 300, 320, 340, 360, 380, 400, 420, 440, 460, 480, 500]",26,0.05,50,20,7,10,False,put the yellow and white mug in the microwave and close it,9,libero_10,videos/smoke/libero_10/seed_7/H_20/task_09_episode_009_failure.mp4,9.529820379801095
step_100,50,19.952380952380953,419,429,0,3009361500,ae936dbbdf13b7298d44c5213be98a6b53f598422df26710ee41a553f6d0bf6a,63f4aabeb8c5b958739e38097e0260f935b5e51a2e611614789a90afcf80a1ef,b46d2799b826226eb5ca5fff77c89a17e90254dec9471240cc60b12433662603,8feb5a31194162cae0d3e381f31ac291b7e8ba02e5af413f2e26b3443d0cb4fe,smoke,10,"[0, 20, 40, 60, 80, 100, 120, 140, 160, 180, 200, 220, 240, 260, 280, 300, 320, 340, 360, 380, 400]",21,0.050119331742243436,50,20,7,10,True,put both the alphabet soup and the tomato sauce in the basket,0,libero_10,videos/smoke/libero_10/seed_7/H_20/task_00_episode_000_success.mp4,11.2858145525679
step_100,50,19.761904761904763,415,425,1,1502553854,ae936dbbdf13b7298d44c5213be98a6b53f598422df26710ee41a553f6d0bf6a,9e321ae2fd26c3464228d3a30273bbdd8267aaf2798c1022507a85d37c99c915,b46d2799b826226eb5ca5fff77c89a17e90254dec9471240cc60b12433662603,b205e5896df94fc0a732a461f65c9cc0eba93412c3f39e901d1eabb233cf697f,smoke,10,"[0, 20, 40, 60, 80, 100, 120, 140, 160, 180, 200, 220, 240, 260, 280, 300, 320, 340, 360, 380, 400]",21,0.05060240963855422,50,20,7,10,True,put both the alphabet soup and the tomato sauce in the basket,0,libero_10,videos/smoke/libero_10/seed_7/H_20/task_00_episode_001_success.mp4,11.260587102733552
step_100,50,20.0,520,530,2,2626703891,ae936dbbdf13b7298d44c5213be98a6b53f598422df26710ee41a553f6d0bf6a,474a7ea4e672a6e33bc2e0fe9870b9b86002099cacf1887bd8543677899d8c83,b46d2799b826226eb5ca5fff77c89a17e90254dec9471240cc60b12433662603,09d796f823cee14187bf2a6785333abda36ed3318f075d47947bdc9aef9bb7c7,smoke,10,"[0, 20, 40, 60, 80, 100, 120, 140, 160, 180, 200, 220, 240, 260, 280, 300, 320, 340, 360, 380, 400, 420, 440, 460, 480, 500]",26,0.05,50,20,7,10,False,put both the alphabet soup and the tomato sauce in the basket,0,libero_10,videos/smoke/libero_10/seed_7/H_20/task_00_episode_002_failure.mp4,13.719097738154233
step_100,50,20.0,520,530,3,2040342191,ae936dbbdf13b7298d44c5213be98a6b53f598422df26710ee41a553f6d0bf6a,29ff074c212b693f1ce24fbaa901f00735d54c3ad87109fdc69b68771391d08e,b46d2799b826226eb5ca5fff77c89a17e90254dec9471240cc60b12433662603,edb7e1ed0f5a88e539a40f518ac8b757aacb37fdb1ffb64f6e1ced593bae1340,smoke,10,"[0, 20, 40, 60, 80, 100, 120, 140, 160, 180, 200, 220, 240, 260, 280, 300, 320, 340, 360, 380, 400, 420, 440, 460, 480, 500]",26,0.05,50,20,7,10,False,put both the alphabet soup and the tomato sauce in the basket,0,libero_10,videos/smoke/libero_10/seed_7/H_20/task_00_episode_003_failure.mp4,13.745859196409583
step_100,50,20.0,520,530,4,4125049045,ae936dbbdf13b7298d44c5213be98a6b53f598422df26710ee41a553f6d0bf6a,1222b8149b3324bf9c6ffb7314964072a7621a8c75a50ffb31f1073f3d74b3e4,b46d2799b826226eb5ca5fff77c89a17e90254dec9471240cc60b12433662603,9adfb902d112fa2eec46250c8072d365d77ddcc91b80e9b924ae36ffbef78f72,smoke,10,"[0, 20, 40, 60, 80, 100, 120, 140, 160, 180, 200, 220, 240, 260, 280, 300, 320, 340, 360, 380, 400, 420, 440, 460, 480, 500]",26,0.05,50,20,7,10,False,put both the alphabet soup and the tomato sauce in the basket,0,libero_10,videos/smoke/libero_10/seed_7/H_20/task_00_episode_004_failure.mp4,14.039384614676237
step_100,50,19.57894736842105,372,382,5,1568555258,ae936dbbdf13b7298d44c5213be98a6b53f598422df26710ee41a553f6d0bf6a,1067ebe4c607e9764e765ca7d128783efb80be64353ebb56724171f93e0221de,b46d2799b826226eb5ca5fff77c89a17e90254dec9471240cc60b12433662603,e389769dc08c0e1ddb0d34b65e3f223829630a3036abef007a1ad01b532ab6f8,smoke,10,"[0, 20, 40, 60, 80, 100, 120, 140, 160, 180, 200, 220, 240, 260, 280, 300, 320, 340, 360]",19,0.051075268817204304,50,20,7,10,True,put both the alphabet soup and the tomato sauce in the basket,0,libero_10,videos/smoke/libero_10/seed_7/H_20/task_00_episode_005_success.mp4,10.128474065102637
step_100,50,19.541666666666668,469,479,6,1594205121,ae936dbbdf13b7298d44c5213be98a6b53f598422df26710ee41a553f6d0bf6a,7f64f8e2ab9a7dd76bc23cc6d2ecc8370b960c2ee0dcb9f0db7cf22d9b3d5c94,b46d2799b826226eb5ca5fff77c89a17e90254dec9471240cc60b12433662603,fc90a2ad5285c590025514a2476c3a071768019a79e015c775295c69d4fc2404,smoke,10,"[0, 20, 40, 60, 80, 100, 120, 140, 160, 180, 200, 220, 240, 260, 280, 300, 320, 340, 360, 380, 400, 420, 440, 460]",24,0.0511727078891258,50,20,7,10,True,put both the alphabet soup and the tomato sauce in the basket,0,libero_10,videos/smoke/libero_10/seed_7/H_20/task_00_episode_006_success.mp4,12.45916030369699
step_100,50,19.22222222222222,346,356,7,2482914710,ae936dbbdf13b7298d44c5213be98a6b53f598422df26710ee41a553f6d0bf6a,fcb47c38a293fcb66ea97ab5c5df2f2c08f0dcb071d63550efa125fb055ec95e,b46d2799b826226eb5ca5fff77c89a17e90254dec9471240cc60b12433662603,7d9c3bb513d80e3026cde6037e69e4600f10e5a63b755fe3c276d8bde9236baf,smoke,10,"[0, 20, 40, 60, 80, 100, 120, 140, 160, 180, 200, 220, 240, 260, 280, 300, 320, 340]",18,0.05202312138728324,50,20,7,10,True,put both the alphabet soup and the tomato sauce in the basket,0,libero_10,videos/smoke/libero_10/seed_7/H_20/task_00_episode_007_success.mp4,9.132554828189313
step_100,50,20.0,520,530,8,1432893021,ae936dbbdf13b7298d44c5213be98a6b53f598422df26710ee41a553f6d0bf6a,92d6f1fcfb2a9e359cd9490eb1ecd7d91903dc52e77692dd35a3aef9cf9099bc,b46d2799b826226eb5ca5fff77c89a17e90254dec9471240cc60b12433662603,cf220c8a1d9fa507b7e3a15360bb2699ce5f0bed24ac216fa9a2e7af29035867,smoke,10,"[0, 20, 40, 60, 80, 100, 120, 140, 160, 180, 200, 220, 240, 260, 280, 300, 320, 340, 360, 380, 400, 420, 440, 460, 480, 500]",26,0.05,50,20,7,10,False,put both the alphabet soup and the tomato sauce in the basket,0,libero_10,videos/smoke/libero_10/seed_7/H_20/task_00_episode_008_failure.mp4,12.953308560885489
step_100,50,19.38888888888889,349,359,9,2886609638,ae936dbbdf13b7298d44c5213be98a6b53f598422df26710ee41a553f6d0bf6a,23601df6ccb81522fd63ea8f34f7437aa8b7e82f5ee28b8710f4b49880bc0609,b46d2799b826226eb5ca5fff77c89a17e90254dec9471240cc60b12433662603,b0b08089234d9ed0a17dfe2c0a2401f22550525a0903f70a94385f08ede9e1ff,smoke,10,"[0, 20, 40, 60, 80, 100, 120, 140, 160, 180, 200, 220, 240, 260, 280, 300, 320, 340]",18,0.05157593123209169,50,20,7,10,True,put both the alphabet soup and the tomato sauce in the basket,0,libero_10,videos/smoke/libero_10/seed_7/H_20/task_00_episode_009_success.mp4,9.358025396242738
step_100,50,19.96,499,509,0,1821783503,ae936dbbdf13b7298d44c5213be98a6b53f598422df26710ee41a553f6d0bf6a,ff7320c33bd7104f7daeff5103a3663bf253cf899020f90493fb385d22218495,b46d2799b826226eb5ca5fff77c89a17e90254dec9471240cc60b12433662603,6743e1718eec1bff4329fc797b47395e529677fd366e17baae29f25b9ba75bf5,smoke,10,"[0, 20, 40, 60, 80, 100, 120, 140, 160, 180, 200, 220, 240, 260, 280, 300, 320, 340, 360, 380, 400, 420, 440, 460, 480]",25,0.050100200400801605,50,20,7,10,True,put both the cream cheese box and the butter in the basket,1,libero_10,videos/smoke/libero_10/seed_7/H_20/task_01_episode_000_success.mp4,12.60537580307573
step_100,50,19.576923076923077,509,519,1,3479669695,ae936dbbdf13b7298d44c5213be98a6b53f598422df26710ee41a553f6d0bf6a,c5e6eff43c32a87c912c172129b9d357f2011b7f678ae02ab1eae0b2e5ce0f29,b46d2799b826226eb5ca5fff77c89a17e90254dec9471240cc60b12433662603,9019f99c69122502341bf41e32bf5715823bb91aad3b875b26de6add8e9cbb49,smoke,10,"[0, 20, 40, 60, 80, 100, 120, 140, 160, 180, 200, 220, 240, 260, 280, 300, 320, 340, 360, 380, 400, 420, 440, 460, 480, 500]",26,0.05108055009823183,50,20,7,10,True,put both the cream cheese box and the butter in the basket,1,libero_10,videos/smoke/libero_10/seed_7/H_20/task_01_episode_001_success.mp4,13.5215147677809
step_100,50,19.75,395,405,2,3896777441,ae936dbbdf13b7298d44c5213be98a6b53f598422df26710ee41a553f6d0bf6a,c780215ca759d829382913cfca3e928e04af1ee101d0816c31c794a497f31818,b46d2799b826226eb5ca5fff77c89a17e90254dec9471240cc60b12433662603,1ec7767b9f514513414cc3c03e55d762c5bc32b0e3e5ae41f6d08bb15ca042d2,smoke,10,"[0, 20, 40, 60, 80, 100, 120, 140, 160, 180, 200, 220, 240, 260, 280, 300, 320, 340, 360, 380]",20,0.05063291139240506,50,20,7,10,True,put both the cream cheese box and the butter in the basket,1,libero_10,videos/smoke/libero_10/seed_7/H_20/task_01_episode_002_success.mp4,10.596038126386702
step_100,50,20.0,520,530,3,183368344,ae936dbbdf13b7298d44c5213be98a6b53f598422df26710ee41a553f6d0bf6a,df3a107b2a04ba88f5d38446875a19cf6ce0af6328d8c2e9e1556ee21b9b3e4e,b46d2799b826226eb5ca5fff77c89a17e90254dec9471240cc60b12433662603,185b39ffa8a46282739b26dc52726959f79b60cf95603e36f219a4338f217a3e,smoke,10,"[0, 20, 40, 60, 80, 100, 120, 140, 160, 180, 200, 220, 240, 260, 280, 300, 320, 340, 360, 380, 400, 420, 440, 460, 480, 500]",26,0.05,50,20,7,10,False,put both the cream cheese box and the butter in the basket,1,libero_10,videos/smoke/libero_10/seed_7/H_20/task_01_episode_003_failure.mp4,13.052764827385545
step_100,50,19.31578947368421,367,377,4,3987534759,ae936dbbdf13b7298d44c5213be98a6b53f598422df26710ee41a553f6d0bf6a,50e4810cb2404c60e525aa088f717ed8db0dcb3c1b5f7e32d6a66b0ed75ca895,b46d2799b826226eb5ca5fff77c89a17e90254dec9471240cc60b12433662603,365814b6a54f5018ec1ab2170cada0bdfd77117b76d73b756a1465d093d0069d,smoke,10,"[0, 20, 40, 60, 80, 100, 120, 140, 160, 180, 200, 220, 240, 260, 280, 300, 320, 340, 360]",19,0.051771117166212535,50,20,7,10,True,put both the cream cheese box and the butter in the basket,1,libero_10,videos/smoke/libero_10/seed_7/H_20/task_01_episode_004_success.mp4,9.365783316083252
step_100,50,19.285714285714285,405,415,5,121310541,ae936dbbdf13b7298d44c5213be98a6b53f598422df26710ee41a553f6d0bf6a,088498a62fd9f567cd7b8ae679f3d7c037a1f5a37fbb366c0522e21bddff87d1,b46d2799b826226eb5ca5fff77c89a17e90254dec9471240cc60b12433662603,86d4f90595b546f403e8561410cacf4115546fbddcde5aee2b8923bd71505562,smoke,10,"[0, 20, 40, 60, 80, 100, 120, 140, 160, 180, 200, 220, 240, 260, 280, 300, 320, 340, 360, 380, 400]",21,0.05185185185185185,50,20,7,10,True,put both the cream cheese box and the butter in the basket,1,libero_10,videos/smoke/libero_10/seed_7/H_20/task_01_episode_005_success.mp4,10.470514667220414
step_100,50,19.31578947368421,367,377,6,1175141946,ae936dbbdf13b7298d44c5213be98a6b53f598422df26710ee41a553f6d0bf6a,d1c1f97c566901a74535b1c8ce42ec5ce6160491ed099c4813a1e50a7092fd3c,b46d2799b826226eb5ca5fff77c89a17e90254dec9471240cc60b12433662603,f12cc1f5a49bffc33cbb843046143acccc36873af2e1b29fae86d1645fef5195,smoke,10,"[0, 20, 40, 60, 80, 100, 120, 140, 160, 180, 200, 220, 240, 260, 280, 300, 320, 340, 360]",19,0.051771117166212535,50,20,7,10,True,put both the cream cheese box and the butter in the basket,1,libero_10,videos/smoke/libero_10/seed_7/H_20/task_01_episode_006_success.mp4,9.787677169777453
step_100,50,19.235294117647058,327,337,7,199061658,ae936dbbdf13b7298d44c5213be98a6b53f598422df26710ee41a553f6d0bf6a,008f4b7f199c147a7f289cf0a46571ce61834f6c51d40aa51214f086f6f522e0,b46d2799b826226eb5ca5fff77c89a17e90254dec9471240cc60b12433662603,5a970a905de49c5ed381a2a44230899aafc3a7acee3b2ef634510cd42ad1201f,smoke,10,"[0, 20, 40, 60, 80, 100, 120, 140, 160, 180, 200, 220, 240, 260, 280, 300, 320]",17,0.05198776758409786,50,20,7,10,True,put both the cream cheese box and the butter in the basket,1,libero_10,videos/smoke/libero_10/seed_7/H_20/task_01_episode_007_success.mp4,8.93141673412174
step_100,50,19.0,361,371,8,4231495144,ae936dbbdf13b7298d44c5213be98a6b53f598422df26710ee41a553f6d0bf6a,dc2a234b6197b016f36a2b62f6af605e55280e8b4e7dfeb09d11b9a5e50c85d8,b46d2799b826226eb5ca5fff77c89a17e90254dec9471240cc60b12433662603,d3217441dc8ae67e7bbba9beb2444fb98f02f4f45e199676cf375d6ceb2a751d,smoke,10,"[0, 20, 40, 60, 80, 100, 120, 140, 160, 180, 200, 220, 240, 260, 280, 300, 320, 340, 360]",19,0.05263157894736842,50,20,7,10,True,put both the cream cheese box and the butter in the basket,1,libero_10,videos/smoke/libero_10/seed_7/H_20/task_01_episode_008_success.mp4,9.302680015563965
step_100,50,19.6,490,500,9,1453413713,ae936dbbdf13b7298d44c5213be98a6b53f598422df26710ee41a553f6d0bf6a,c32aeaff2dd5f76cd01d9c65b236281c9eb49d5816f23507aa402998071f967b,b46d2799b826226eb5ca5fff77c89a17e90254dec9471240cc60b12433662603,0db0ab4fd42f7e9ade028c91f4345cb4f3e2c6b26b52e4a3cdd4739f50dadced,smoke,10,"[0, 20, 40, 60, 80, 100, 120, 140, 160, 180, 200, 220, 240, 260, 280, 300, 320, 340, 360, 380, 400, 420, 440, 460, 480]",25,0.05102040816326531,50,20,7,10,True,put both the cream cheese box and the butter in the basket,1,libero_10,videos/smoke/libero_10/seed_7/H_20/task_01_episode_009_success.mp4,12.229341608472168
step_100,50,20.0,520,530,0,567174341,ae936dbbdf13b7298d44c5213be98a6b53f598422df26710ee41a553f6d0bf6a,0f98ac678b29bf3537dfa31e10dfe5b18179044bed945cd65776b1e38cfa8b88,b46d2799b826226eb5ca5fff77c89a17e90254dec9471240cc60b12433662603,386f0e7238b7973aa8e13038f975a6750014c8d20bda276a2613cdbcc93aee94,smoke,10,"[0, 20, 40, 60, 80, 100, 120, 140, 160, 180, 200, 220, 240, 260, 280, 300, 320, 340, 360, 380, 400, 420, 440, 460, 480, 500]",26,0.05,50,20,7,10,False,turn on the stove and put the moka pot on it,2,libero_10,videos/smoke/libero_10/seed_7/H_20/task_02_episode_000_failure.mp4,11.852957664057612
step_100,50,19.347826086956523,445,455,1,2041795056,ae936dbbdf13b7298d44c5213be98a6b53f598422df26710ee41a553f6d0bf6a,90779e2d336d873c5170427e80ac3deb799970ceff1bbbacf19669c4519da75f,b46d2799b826226eb5ca5fff77c89a17e90254dec9471240cc60b12433662603,f38991ad9d052e5beb86e2318fb2f3a1ea75260c7e070c4d2b3cf9d50b5de7a9,smoke,10,"[0, 20, 40, 60, 80, 100, 120, 140, 160, 180, 200, 220, 240, 260, 280, 300, 320, 340, 360, 380, 400, 420, 440]",23,0.051685393258426963,50,20,7,10,True,turn on the stove and put the moka pot on it,2,libero_10,videos/smoke/libero_10/seed_7/H_20/task_02_episode_001_success.mp4,10.46932312939316
step_100,50,19.764705882352942,336,346,2,2307884875,ae936dbbdf13b7298d44c5213be98a6b53f598422df26710ee41a553f6d0bf6a,7734e3ec96162ddf8fc2f96a208005e5b086cd912b22c492a54e550634e83e2f,b46d2799b826226eb5ca5fff77c89a17e90254dec9471240cc60b12433662603,ecdca27a89e6f2661f96eb2ef380fc8caf1e22c6093c68e1bab2de6eb06a3576,smoke,10,"[0, 20, 40, 60, 80, 100, 120, 140, 160, 180, 200, 220, 240, 260, 280, 300, 320]",17,0.050595238095238096,50,20,7,10,True,turn on the stove and put the moka pot on it,2,libero_10,videos/smoke/libero_10/seed_7/H_20/task_02_episode_002_success.mp4,8.260141734033823
step_100,50,19.3125,309,319,3,2661688729,ae936dbbdf13b7298d44c5213be98a6b53f598422df26710ee41a553f6d0bf6a,bd6c40b17e587083dc8c1511895916c32724cbfe61b9d7d927743820ea77104f,b46d2799b826226eb5ca5fff77c89a17e90254dec9471240cc60b12433662603,96049a7c047bb6d83f64cfdb341600487f2596fb2b5cfc18d10df53d3f25c52d,smoke,10,"[0, 20, 40, 60, 80, 100, 120, 140, 160, 180, 200, 220, 240, 260, 280, 300]",16,0.05177993527508091,50,20,7,10,True,turn on the stove and put the moka pot on it,2,libero_10,videos/smoke/libero_10/seed_7/H_20/task_02_episode_003_success.mp4,7.931225461885333
step_100,50,20.0,520,530,4,3430546637,ae936dbbdf13b7298d44c5213be98a6b53f598422df26710ee41a553f6d0bf6a,1a4188aeaaa8fa2cabd614dc487bc6e48ac2e08c4667db824ef1740066edc87f,b46d2799b826226eb5ca5fff77c89a17e90254dec9471240cc60b12433662603,654e352436e201bdd07b2305ff7ea0ac08024df99629f9e3c3facf833f650065,smoke,10,"[0, 20, 40, 60, 80, 100, 120, 140, 160, 180, 200, 220, 240, 260, 280, 300, 320, 340, 360, 380, 400, 420, 440, 460, 480, 500]",26,0.05,50,20,7,10,False,turn on the stove and put the moka pot on it,2,libero_10,videos/smoke/libero_10/seed_7/H_20/task_02_episode_004_failure.mp4,12.122355143539608
